Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Moldova,MDA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5000000,1034000,8595000,58242357.6,61854447,87008885.1,109924590.5,99110586.5,69766273.2,75883382,110840976.8,66671629.9,111459991,64405482.1,70440909.8,60941196.2,60328846.6,77132187.4,71378743.6,87421891.4,81791421.2,100142660.2,78345104.1,55561555.8,52237088.9,69495738.3,111251835.7,124255838.4,141432650.5,160684383.7,135621586.7
Moldova,MDA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5000000,1997510.8,13782873.8,70737297.1,84247152.9,133226056.3,202376525.1,217036630.4,157319573.5,152821212,246985630,161894435.9,305677615.2,255093366,341634499.2,347033690.6,506211149.4,389241496,394414352.5,466545516,564538344.8,666570567.4,579436508.5,417622107.3,433871021.7,455876052.2,586686785.4,626687006.1,709937515.4,698916260.7,689601670.1
Moldova,MDA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.31869348,54.31233331,61.97823909,98.50322266,136.1939404,112.4725965,107.5126848,95.69521967,71.57442609,65.42392946,68.82634567,69.94440348,56.01455542,64.65782058,63.15999653,58.01883212,55.88795553,59.70560968,57.22979747,73.85898997,73.62351224,69.16087082,61.79912823,59.09770136,66.39396718,64.72422443,67.12041756
Moldova,MDA,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38504010,190246889.3,330281777.7,459010134.3,573121372.3,845353629,873069027.2,833740291.2,1053384779,1060926493,1164199786,1258200776,1212724436,1238026361,1461804768,1940763012,2019058617,2011098720,2745173269,2906844807,3227949996,3602940522,3676786937,4254538443,4313230499,4756340823,4925360230,5073810278,5250598318,5772341612,6267740693
Moldova,MDA,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3878000,9477000,18630000,43972000,71645000,111213000,197380000,267311000,338291000,409882000,458455000,540223000,717964000,1157773000,1214284000,1202564000,1906232000,2042001000,2263337000,2606029000,2649963000,3182863000,3101494000,3314605000,3475716000,3609728000,3489792000,3953058000,4007648000
Moldova,MDA,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38504010,190246889.3,326403777.7,449533134.3,554491372.3,801381629,801424027.2,722527291.2,856004779,793615492.9,825908786.1,848318775.8,754269435.5,697803361.4,743840768.1,782990011.7,804774617.4,808534719.9,838941268.8,864843806.9,964612996.2,996911522,1026823937,1071675443,1211736499,1441735823,1449644230,1464082278,1760806318,1819283612,2260092693
Moldova,MDA,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,868419.4,8051391.4,5963000,26790000,4008000,21067386,16046619.6,480871559.3,435535660.5,488595798.6,540839557.2,592181910.1,717578993.2,842136000,1078965000,1357927000,1365593000,1470838000,1655422000,1299303000,1828498000,1475369000,1211883000,1330986000,1649376000,1864945000,1767678000,1996149000,2350235000,2447966000
Moldova,MDA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38504010,277649585.7,502493296.4,695156112.5,847654629.7,1082410828,1070923032,1186611254,1841764697,1790545239,1964800771,2116536513,2114078920,2219300777,2622104183,3365279031,3724452935,3715120839,4724734887,5216932920,5320130874,6204086253,5851136268,6094646558,6217992082,6967883843,7285819232,7299000270,7915593591,9034530962,9723371022
Moldova,MDA,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28112000,98796000,152402000,141642000,169889000,206891102.1,275769000,294477000,293801000,330864000,364747000,385763000,370582000,393389000,432385000,440050000,442566000,479489000,509592000,561430000,568750000,564322000,570071000,634407000,696220000,712386000,715612000,791671000,813409000,927507000
Moldova,MDA,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,5099000,13691000,-1385400,12118900,-7394285.7,-5744622.28,-6419642.34,-7107736.25,-1374462.82,3642858.56,42482678.9,19151645.46,-6597392,12251658,-35597149,-5779482,-19293477,-16752835,-13128788,-625000,0,0
Moldova,MDA,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,963510.8,4987873.8,10116939.5,17653705.9,30988171.2,74246934.6,79173043.9,39497300.3,24067830,24364653.2,26971806,28032624.2,29448883.9,33749589.4,30614494.4,28215302.8,16250308.6,9465608.9,7604624.6,18205923.6,24202907.2,31845404.4,42912551.5,75122932.8,90795313.9,92058949.7,86554167.7,77990864.9,53795877,41732083.4
Moldova,MDA,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.11218569,41.8266434,79.08931849,25.04163718,16.53748543,24.73906737,25.84849692,57.13982569,55.28425222,40.59154701,71.53652456,40.68219421,69.91699453,48.01276828,54.6610918,54.84207467,44.05043192,44.70845211,38.53098436,43.79496648,50.02562734,52.39654688,68.72967171,72.25863021,65.62480307,48.11287631,50.22204687,54.02123826,62.64489939,86.07336777
Moldova,MDA,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,270000,3595000,46063483.7,15489366.2,14389081.7,27194318.5,25618596.9,39864326.9,41951560.3,44992067.2,47694566.9,45344370,45030377.4,33820630.8,33311123.2,33085591.1,33977061.7,31912331.4,33684515.3,35820525.5,50096994,41050129.2,38187274.9,37745804.9,45606441.4,53526458.1,62403825.4,76403669.1,100660570.5,116734067.1
Moldova,MDA,"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5618000,29545554.5,30059000,53816017,-13005417.4,133122367,-2528787.1,-10031710.1,-3790951.7,-7300300.5,-8129542.7,-2094536.4,-35457800.2,1037714,-19432019,-11936030.8,-12911864.4,-20023438.1,-5237079.5,-36092154,-22374096.8,-25471766.7,-4880077.2,22702737.5,57838175,82900542.9,-51842530.2,-56719383,-59938394.9,-55325773.5,94361219.2
Moldova,MDA,"Net financial flows, IBRD (NFL, current US$)",DT.NFL.MIBR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28573000,67092000,50158000,..,5394000,25602000,30654000,800000,-3137000,-4420000,-9073000,-10398000,-13397000,-13884000,-15039000,-16847000,-17592000,-17767000,-18579000,-19213000,-19687000,-4778000,-815000,39776000,15553000,7621000,8190000,3580000,9352000,37105000
Moldova,MDA,"Net financial flows, IDA (NFL, current US$)",DT.NFL.MIDA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35000000,2258000,39270000,30083000,14156000,21870000,15654000,17237000,23563000,22568000,38153000,22190000,17985000,59366000,50718000,71252000,26798000,34451000,30215000,41310000,12402000,23841000,-272000,34866000,45251000,109239000
Moldova,MDA,"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87972727.1,70815492.4,64330869.3,25314775.5,601351.3,-63997837.4,2922117.8,-12386776,-2558915.9,-5839852.4,-22147200.4,-21612188.3,-21544049.2,39716231.3,10993341.1,10937247.4,-14979047.4,174652133.1,151502239,137042233.1,-21531218.9,-29278746.2,-40714526.7,-36896323.3,-44468542.2,-54461934.2,-35134824.3,186026009,31143856.7,141288743.3
Moldova,MDA,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24510000,35806000,98933000,46129000,50748000,58585000,43472000,76620000,28574000,5522000,3422000,-14774000,-14328000,-10267000,5953000,25311000,30426000,16066000,48764000,63436000,108619000,53728000,109989000,78735000,111169000,51154000,99826000,85375000,251900000,222671000,436559000
Moldova,MDA,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24509661.8,7232890.5,31841455.4,-8973806.1,19019550,..,..,..,-4215173.7,-6766508.6,-10552685.7,-11158398.8,-13138271,-7359654.9,2199216.4,7628925.3,18898710.5,19173189,10224265.3,21632186.3,48386645.7,38142334.2,57354491.1,42890310.5,20622762.8,21255238.9,57625319.8,70462558.3,123384146.4,86407911.7,28869542.7
Moldova,MDA,"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4944549.4,31728477.9,18190816.1,15611557.6,6696001.8,1906260.2,1269934.2,-3475478.2,-10196853.5,-8028333.2,-13073175.7,-4930000,-5432039.4,6184044.4,-3499760.5,-3058974.6,8564780,8505493.4,6155580.1,22596109.8,8081097.6,10818787.6,3193790.6,11988619.5,8244913.7,33583575.5,22316171.9,224289843.9
Moldova,MDA,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3751000,4919000,9809000,26430000,27351000,32289000,82406000,32515000,8341000,30379000,68169000,91272000,138346000,365022000,84507000,-17553000,119427000,139902000,103500000,114497000,-118606000,-97884000,-54494000,213111000,126644000,93596000,80873000,517839000,54590000
Moldova,MDA,"PNG, bonds (NFL, current US$)",DT.NFL.PNGB.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,500000000,..
Moldova,MDA,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3751000,4919000,9809000,26430000,27351000,32289000,82406000,32515000,8341000,30379000,68169000,91272000,138346000,365022000,84507000,-17553000,119427000,139902000,103500000,114497000,-118606000,-97884000,-54494000,213111000,126644000,93596000,80873000,17839000,54590000
Moldova,MDA,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75000000,..,..,..,..,-43668000,-1984000,-1984000,-6350000,-6349000,-6349000,-6349000,-6349000,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75000000,..,..,..,..,-43668000,-1984000,-1984000,-6350000,-6349000,-6349000,-6349000,-6349000,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4316000,80095000,-3056000,-46742000,-546000,..,-215000,..,-1277000,-295000,-908000,-836000,-913000,..,-2332000,-2221000,1727000,11062000,-4305000,1737000,1981000,3913000,-76000,-79000,-516000,-1796000,-2260000,-2012000
Moldova,MDA,"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28112000,98796000,152402000,141642000,135339000,168719102.1,198819000,191230000,180545000,186237000,189784000,184684000,161365000,151073000,140630000,128566000,110436000,93327000,75132000,55136000,34542000,29409000,28439000,68215000,83769000,91389000,98839000,111954000,112039000,145122000
Moldova,MDA,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34550000,38172000,76950000,103247000,113256000,144627000,174963000,201079000,209217000,242316000,291755000,311484000,332130000,386162000,434460000,506294000,534208000,534913000,541632000,566192000,612451000,620997000,616773000,679717000,701370000,782385000
Moldova,MDA,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30127661.8,65351445,128992455.4,99944760.3,37742610.5,191707183.1,40942839.8,66588291.7,24783134.8,-1777874.9,-4707706.6,-16868788.7,-49785404.4,-9229116.6,-13478802.6,13374855.1,17513890.5,-3957009.6,43527211.2,27343812.3,86245042.3,28256147.6,105108523.7,101438145.6,169006725.4,134054572.4,47983409.1,28656089,191961637.3,167345016,530920264.9
Moldova,MDA,"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15000000,..,-5000000,..,-8635000,-537000,-3429000,-402000,-2667000,-3617000,..,7008000,-1900000,-1900000,11193000,-2178000,2197000,-5295000,1700000,-3651000,-4990000,-2434000,-478000,728000,429000,..,-396000,-653000
Moldova,MDA,"PPG, private creditors (NFL, US$)",DT.NFL.PRVT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19316000,80095000,66944000,-46742000,-9181000,-537000,-3644000,-44070000,-5928000,-5896000,-7258000,-177000,-9162000,-8249000,2512000,-4399000,3924000,5767000,-2605000,-1914000,-3010000,1479000,-554000,649000,-87000,-1796000,-2656000,-2665000
Moldova,MDA,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.63129489
Moldova,MDA,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.11052629
Moldova,MDA,Present value of external debt (current US$),DT.DOD.PVLX.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1899250870
Moldova,MDA,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.298181489,6.487808849,6.016033205,7.665643373,12.54760981,14.75496665,9.974304921,9.375958435,11.25872043,5.218301561,6.69731056,3.441401349,3.653649962,2.481804107,1.974143772,3.353500463,2.625616994,2.37948348,2.178380138,2.383038381,1.92309364,1.681329648,1.549248285,1.737875718,2.500271614,2.652386895,3.467778449,3.146244771,1.971636601
Moldova,MDA,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.525877121,4.365861321,6.361738751,8.227388827,5.159043211,4.766593335,6.065149801,3.014432414,3.773598428,1.898642925,1.848969356,1.266609867,0.907326172,1.342405579,0.9541871279,0.9722409523,0.8592185961,0.9637323254,0.7662912356,0.6733319732,0.6185080173,0.689791318,0.9436504312,1.006060304,1.186300768,1.15113733,0.9309520228
Moldova,MDA,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.216075308,0.6642382926,2.605625584,0.3531121977,2.404788028,2.388920754,68.74897196,53.81368282,49.62933078,42.33080712,35.58250924,38.34265709,43.68015934,43.94038737,44.43551105,59.37231799,54.10374368,45.05792815,34.60480093,43.51173521,36.21506121,36.67238593,39.47440069,41.24584572,41.91273803,37.73316427,48.94345442,46.01825273,35.58798772
Moldova,MDA,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.3127,1.6022,0.8577,3.1604,0.3702,1.9672,1.3523,26.1092,24.3241,24.8674,25.553,28.0113,32.3335,32.1168,32.0616,36.4597,36.7577,31.1305,31.7317,24.4223,29.4724,25.215,19.8843,21.4053,23.6711,25.5969,24.218,25.2179,26.0139,25.1761
Moldova,MDA,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,1.137631458,4.4749755,2.320153693,8.587694763,1.095124929,14.67471232,8.641106943,216.1314471,190.5795078,181.7314486,178.9255061,125.9267909,120.1073419,108.5956505,80.90105878,81.19599101,92.2532648,85.62907041,84.23144007,51.6618052,64.82566571,68.4093358,68.98350006,60.33679813,58.83759615,62.26366411,57.77366254,52.75821846,60.23257066,54.71304699
Moldova,MDA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.081753534,7.879661487,8.19397301,11.73746146,23.1007608,32.31106138,22.49157543,18.88220179,25.08767281,12.67126646,18.36728948,13.63049581,17.71999934,14.13279837,16.56477198,16.92317541,14.50825518,12.69861965,15.0355514,15.86200369,14.22310528,12.63752284,12.8677526,11.40006482,13.18518752,13.37737062,17.4076825,13.68843161,10.03268573
Moldova,MDA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.802324219,6.684909081,11.7122709,18.01669036,11.63339305,9.599421524,13.51490115,7.319752584,10.34904595,7.520030883,8.967398659,7.212794039,7.613250548,6.774343802,5.272509423,5.188570614,5.930473354,6.414804657,5.667452014,5.061023103,5.137206361,4.524872324,4.976342498,5.074086883,5.954773645,5.007011755,4.733656974
Moldova,MDA,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86534277,164160127.3,230182978.2,247743257.4,233049199.2,176786618.8,336824342.8,307508358.3,294083085.5,312005186.4,317496179.5,309172573.9,263695422.6,318163415.2,345551018.9,347467317.5,338429118.7,508723618.6,654666113.5,792877877.9,772647731.4,698980331,628225114.8,573775582.6,562167019.6,495514001.9,457511992.6,668846272.9,911954350.8,1007664329
Monaco,MCO,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
